# hoanganh_nguyen@mines.edu
# Na20-Li20-SiO2

9999  atoms
4  atom types
-0.5 53.5  xlo xhi 
-0.5 53.5  ylo yhi 
-0.5 53.5  zlo zhi 
 
Masses 

1  22.98977
2  6.941
3  28.0855
4  15.9994

Atoms 

1	1	0.6	20.28088	51.23234	17.56391
2	1	0.6	36.32487	32.04741	41.62393
3	1	0.6	9.94849	41.31127	1.83161
4	1	0.6	10.25281	27.876	9.48185
5	1	0.6	7.95046	0.19995	14.57051
6	1	0.6	19.84514	41.88045	33.3627
7	1	0.6	50.82327	35.68961	50.77801
8	1	0.6	5.82262	11.15557	44.48724
9	1	0.6	0.98771	30.29849	3.28417
10	1	0.6	27.17125	50.53746	34.36112
11	1	0.6	42.44011	34.62166	3.72296
12	1	0.6	48.6598	19.15877	50.48031
13	1	0.6	43.15395	23.35866	47.87229
14	1	0.6	41.9767	18.06132	51.46584
15	1	0.6	20.45398	32.40479	15.54343
16	1	0.6	11.67675	20.39468	37.44932
17	1	0.6	7.60568	9.34965	33.77904
18	1	0.6	46.14272	25.87329	51.07912
19	1	0.6	24.74798	19.48843	17.31189
20	1	0.6	38.58408	14.87692	11.40815
21	1	0.6	48.82477	6.97489	51.93877
22	1	0.6	10.65431	49.57284	3.20206
23	1	0.6	12.02284	13.71186	51.98707
24	1	0.6	41.02594	51.02979	6.53172
25	1	0.6	9.89249	33.16288	5.80654
26	1	0.6	4.69558	13.46571	31.33507
27	1	0.6	1.10427	12.36429	0.2839
28	1	0.6	41.20248	12.11559	11.03951
29	1	0.6	25.35129	35.92831	36.50658
30	1	0.6	30.83364	45.94476	5.74838
31	1	0.6	34.52967	51.71894	19.59131
32	1	0.6	48.63324	41.90844	1.78023
33	1	0.6	44.14163	32.8149	11.6716
34	1	0.6	41.80678	16.02683	39.95461
35	1	0.6	15.33075	46.64138	21.91995
36	1	0.6	21.7618	14.87607	3.66342
37	1	0.6	40.96737	16.06985	42.72504
38	1	0.6	35.12983	47.68952	5.77278
39	1	0.6	28.84225	1.07992	23.99343
40	1	0.6	45.53355	33.55475	31.43505
41	1	0.6	21.05412	46.03997	13.40574
42	1	0.6	42.17373	0.85132	27.81074
43	1	0.6	46.84659	45.41872	43.27981
44	1	0.6	24.49635	12.2349	39.25225
45	1	0.6	42.67537	48.68021	22.8706
46	1	0.6	45.10793	42.60891	17.69523
47	1	0.6	34.72414	6.41485	15.42957
48	1	0.6	6.03825	24.54872	37.29701
49	1	0.6	38.43282	43.82896	19.9186
50	1	0.6	50.32547	19.84834	20.83181
51	1	0.6	51.83123	47.54352	8.62
52	1	0.6	13.58985	52.72216	36.41671
53	1	0.6	32.02854	19.6739	12.58387
54	1	0.6	46.57948	48.35221	8.56393
55	1	0.6	47.48079	12.90023	14.24633
56	1	0.6	33.58216	8.39345	9.69905
57	1	0.6	25.19732	42.73618	39.26809
58	1	0.6	17.82509	8.40313	5.50317
59	1	0.6	6.01291	43.08386	23.69979
60	1	0.6	21.1072	22.54018	7.28924
61	1	0.6	16.49897	43.29052	49.71931
62	1	0.6	42.12623	33.92076	15.05484
63	1	0.6	26.08826	16.43635	21.89125
64	1	0.6	28.26378	0.08547	50.23358
65	1	0.6	51.43436	17.7037	6.8522
66	1	0.6	6.93583	7.35541	24.54797
67	1	0.6	9.01196	2.66654	4.11448
68	1	0.6	30.98816	52.52785	44.48312
69	1	0.6	31.55787	7.82594	39.24055
70	1	0.6	37.62829	34.84172	38.73093
71	1	0.6	30.74483	11.50971	39.38154
72	1	0.6	35.46021	41.04516	38.78335
73	1	0.6	2.59292	17.92643	51.48089
74	1	0.6	12.40902	12.61738	40.97243
75	1	0.6	6.72948	46.73246	51.02804
76	1	0.6	48.33829	12.2751	27.38226
77	1	0.6	20.50214	27.85594	16.66782
78	1	0.6	26.6676	35.61903	11.25189
79	1	0.6	37.2078	2.56336	26.17186
80	1	0.6	26.39597	19.36012	48.87525
81	1	0.6	16.01204	42.46903	36.47759
82	1	0.6	46.43913	20.8837	41.41854
83	1	0.6	41.42381	40.42957	33.87371
84	1	0.6	26.24493	23.43946	46.59356
85	1	0.6	2.02661	4.32728	44.85766
86	1	0.6	13.38238	41.21018	47.14064
87	1	0.6	22.92931	17.33274	44.34124
88	1	0.6	41.71568	42.69967	51.07188
89	1	0.6	41.84665	31.4825	11.2351
90	1	0.6	43.67172	25.99431	39.96419
91	1	0.6	41.19418	42.79405	35.27677
92	1	0.6	9.39263	38.63733	1.41015
93	1	0.6	32.58683	6.69029	31.0233
94	1	0.6	24.11322	41.03872	30.00318
95	1	0.6	8.84686	28.50825	15.88363
96	1	0.6	27.73593	1.88313	48.40127
97	1	0.6	4.54519	4.07212	45.05918
98	1	0.6	41.83808	15.31536	14.55087
99	1	0.6	51.88055	20.9538	36.25701
100	1	0.6	27.69252	36.82861	35.61303
101	1	0.6	40.5703	12.04232	30.85329
102	1	0.6	7.31905	24.17509	15.10291
103	1	0.6	45.00803	39.75854	44.58099
104	1	0.6	39.75115	5.06869	36.84022
105	1	0.6	48.24512	31.29906	17.25945
106	1	0.6	12.38186	20.40779	11.87415
107	1	0.6	12.99246	43.12642	13.3021
108	1	0.6	0.36072	12.54254	7.50544
109	1	0.6	6.08108	41.26972	4.75658
110	1	0.6	25.27313	34.21167	30.17554
111	1	0.6	37.24621	12.46108	0.14325
112	1	0.6	22.86066	0.00613	2.40184
113	1	0.6	33.27844	15.73352	43.90705
114	1	0.6	43.55693	22.08055	3.39155
115	1	0.6	13.58355	40.08691	3.7239
116	1	0.6	5.52135	12.53083	16.44634
117	1	0.6	8.39944	40.349	3.6389
118	1	0.6	39.12063	9.78999	39.91279
119	1	0.6	34.34477	39.80222	48.55634
120	1	0.6	14.35454	17.28333	40.99371
121	1	0.6	23.96463	13.86333	36.96487
122	1	0.6	25.83943	20.29051	44.18779
123	1	0.6	42.47951	29.54411	15.96502
124	1	0.6	44.72116	21.86482	13.912
125	1	0.6	51.07544	16.16328	45.53896
126	1	0.6	39.99831	21.32337	44.09393
127	1	0.6	16.28359	3.65016	33.76691
128	1	0.6	22.48746	23.16874	3.02658
129	1	0.6	34.24736	30.74375	4.93638
130	1	0.6	3.23171	4.85475	16.30359
131	1	0.6	45.62464	40.17363	5.53443
132	1	0.6	30.73584	51.4544	52.62749
133	1	0.6	0.54839	40.1392	49.37028
134	1	0.6	5.63285	50.1425	18.47905
135	1	0.6	22.10277	46.37367	28.67041
136	1	0.6	29.86051	42.54221	22.14935
137	1	0.6	38.33685	8.07757	5.23014
138	1	0.6	26.52792	8.77593	44.2678
139	1	0.6	13.00873	46.44615	37.00118
140	1	0.6	27.83578	12.33327	30.7249
141	1	0.6	10.89056	20.7806	29.07587
142	1	0.6	0.60395	44.72088	6.43361
143	1	0.6	30.95318	4.13414	51.01884
144	1	0.6	6.45884	27.20121	37.8836
145	1	0.6	42.10267	47.57039	36.8324
146	1	0.6	24.53805	25.3507	6.37055
147	1	0.6	52.32408	26.89894	49.84993
148	1	0.6	46.869	42.68792	36.11887
149	1	0.6	40.22464	35.37674	39.1492
150	1	0.6	44.35487	1.75367	49.13862
151	1	0.6	38.99865	8.00347	9.80652
152	1	0.6	48.14997	11.57737	44.72253
153	1	0.6	6.46787	32.72061	20.42819
154	1	0.6	12.88634	19.88805	44.53869
155	1	0.6	20.11659	37.49045	43.52875
156	1	0.6	52.2985	1.21364	38.88747
157	1	0.6	40.31725	51.02195	51.37886
158	1	0.6	11.6536	11.38792	24.41355
159	1	0.6	29.63324	23.68863	42.28066
160	1	0.6	42.11553	7.5243	52.48466
161	1	0.6	50.46356	26.89464	25.90557
162	1	0.6	27.67089	17.25756	39.55796
163	1	0.6	30.87178	19.62773	14.957
164	1	0.6	15.83986	38.53329	21.23129
165	1	0.6	9.48644	51.14324	31.63007
166	1	0.6	9.35917	17.15366	12.8148
167	1	0.6	52.61539	43.1896	44.52102
168	1	0.6	13.85511	0.30638	35.82304
169	1	0.6	44.60381	21.4249	21.79262
170	1	0.6	34.28036	30.63367	40.38141
171	1	0.6	47.83019	30.60298	36.18888
172	1	0.6	1.99649	17.77293	12.60687
173	1	0.6	43.56544	31.82635	16.11919
174	1	0.6	42.93312	13.65928	23.54215
175	1	0.6	32.42837	29.72643	23.07832
176	1	0.6	3.06624	7.02726	52.61468
177	1	0.6	18.72677	11.61951	24.25683
178	1	0.6	51.30961	25.85824	9.53983
179	1	0.6	27.42495	5.50833	40.55933
180	1	0.6	27.75045	30.29389	34.12041
181	1	0.6	4.66971	0.44426	2.94432
182	1	0.6	27.17323	10.81821	15.79822
183	1	0.6	33.20541	25.67919	30.71912
184	1	0.6	12.96528	18.87005	39.41271
185	1	0.6	19.07192	35.93845	46.05616
186	1	0.6	11.79556	49.30834	27.87359
187	1	0.6	14.86222	6.80394	30.80693
188	1	0.6	40.34381	24.67272	40.78504
189	1	0.6	33.23843	25.76165	34.77216
190	1	0.6	47.56968	0.35616	43.45229
191	1	0.6	40.37523	47.31127	32.9067
192	1	0.6	9.80331	21.56026	20.92504
193	1	0.6	40.7149	12.65344	17.34068
194	1	0.6	1.7249	10.0779	27.53334
195	1	0.6	14.22357	25.93874	50.64581
196	1	0.6	8.77308	0.25663	10.6016
197	1	0.6	50.7846	33.99116	34.3465
198	1	0.6	16.09668	15.58519	34.28386
199	1	0.6	28.2212	49.38335	32.31509
200	1	0.6	15.33185	19.29462	30.58152
201	1	0.6	30.92466	17.98692	39.09065
202	1	0.6	21.02142	42.12443	49.44882
203	1	0.6	38.72916	4.2564	52.3309
204	1	0.6	51.15329	8.18189	46.04903
205	1	0.6	16.79535	40.44121	0.88419
206	1	0.6	51.42249	7.45988	10.03627
207	1	0.6	18.62505	17.01548	13.30498
208	1	0.6	1.30675	6.44125	47.76962
209	1	0.6	40.65032	14.40444	44.8202
210	1	0.6	48.41333	20.36293	43.46046
211	1	0.6	9.81053	4.57314	51.75281
212	1	0.6	20.27712	1.5549	17.98508
213	1	0.6	0.80335	44.67283	32.45644
214	1	0.6	49.12915	37.55132	18.04476
215	1	0.6	29.84511	21.84209	37.63981
216	1	0.6	4.31125	31.20836	44.64794
217	1	0.6	16.02909	13.29658	8.17952
218	1	0.6	5.85509	39.74781	2.74064
219	1	0.6	6.71269	8.60559	50.49921
220	1	0.6	0.03834	16.82896	50.74022
221	1	0.6	27.75915	38.00375	29.05881
222	1	0.6	11.24611	49.33565	22.4176
223	1	0.6	26.53832	45.92096	9.59494
224	1	0.6	36.22689	7.05781	6.4665
225	1	0.6	21.30381	6.71211	20.87975
226	1	0.6	23.92007	38.72802	51.7936
227	1	0.6	26.04794	47.49503	35.83718
228	1	0.6	48.61853	29.29045	26.33968
229	1	0.6	47.10433	16.29045	0.2993
230	1	0.6	2.39192	47.51463	2.57766
231	1	0.6	3.38602	41.92403	20.37521
232	1	0.6	24.42972	48.99246	37.32913
233	1	0.6	18.1518	41.88912	13.21452
234	1	0.6	49.1116	0.0511	50.54175
235	1	0.6	35.20409	25.09724	32.21499
236	1	0.6	33.0552	44.84714	51.86034
237	1	0.6	35.54284	25.76416	0.22885
238	1	0.6	34.91114	27.0425	49.00041
239	1	0.6	38.62095	28.12812	1.05407
240	1	0.6	52.02047	29.8791	43.66055
241	1	0.6	2.40857	52.62619	24.82106
242	1	0.6	37.50232	4.1222	3.09379
243	1	0.6	35.01207	21.41428	29.32916
244	1	0.6	2.08238	26.6322	36.59912
245	1	0.6	48.5753	25.02854	44.15255
246	1	0.6	29.38605	33.34713	31.35341
247	1	0.6	5.4518	20.0081	50.86725
248	1	0.6	33.81558	43.04136	37.62533
249	1	0.6	36.27132	9.11318	14.30762
250	1	0.6	29.49471	37.9812	37.78409
251	1	0.6	3.60342	28.70733	20.84504
252	1	0.6	35.38785	33.16484	5.65424
253	1	0.6	6.10126	2.65459	18.82113
254	1	0.6	3.01285	0.79993	32.22915
255	1	0.6	25.95599	37.52859	40.50905
256	1	0.6	39.58077	24.01478	31.57331
257	1	0.6	52.0646	19.61871	4.75687
258	1	0.6	9.27093	21.95011	0.97613
259	1	0.6	48.5817	4.09551	0.49709
260	1	0.6	14.05586	38.20631	31.88078
261	1	0.6	23.48635	46.2853	37.22103
262	1	0.6	40.6032	49.99646	37.33643
263	1	0.6	5.61862	9.43985	7.62706
264	1	0.6	48.62369	50.45597	30.34769
265	1	0.6	18.04647	47.38254	39.08901
266	1	0.6	18.90443	1.59717	42.75403
267	1	0.6	25.80663	48.39417	33.2914
268	1	0.6	33.22838	31.18112	17.78983
269	1	0.6	51.75863	2.29073	10.11571
270	1	0.6	26.56533	40.42293	19.85743
271	1	0.6	15.03628	7.40694	46.81173
272	1	0.6	48.71931	41.00204	10.0191
273	1	0.6	10.27061	42.55447	4.08741
274	1	0.6	43.33468	28.61056	6.73604
275	1	0.6	49.21015	8.2178	31.42405
276	1	0.6	5.33023	1.33052	14.86521
277	1	0.6	3.89558	17.47788	21.90737
278	1	0.6	47.74236	17.2874	20.74018
279	1	0.6	37.56015	6.78567	27.23622
280	1	0.6	41.83858	25.49448	48.1233
281	1	0.6	42.75075	44.49011	28.82946
282	1	0.6	10.98174	3.68426	17.31105
283	1	0.6	17.08395	10.80645	10.46443
284	1	0.6	9.60399	39.27721	10.81794
285	1	0.6	33.56252	0.57563	50.5288
286	1	0.6	17.49112	14.7189	14.28047
287	1	0.6	35.40489	13.39557	22.69609
288	1	0.6	28.59422	31.57393	16.00685
289	1	0.6	38.09363	38.4569	18.62246
290	1	0.6	40.27585	1.86011	2.40927
291	1	0.6	5.99271	46.96852	3.89123
292	1	0.6	8.39743	15.27299	19.08305
293	1	0.6	30.58335	45.41065	47.81121
294	1	0.6	46.33886	7.88049	23.2919
295	1	0.6	48.31182	47.7966	48.59735
296	1	0.6	6.62716	20.86561	38.49283
297	1	0.6	11.00648	37.3937	23.98502
298	1	0.6	9.11942	26.3012	49.08447
299	1	0.6	4.11243	17.90955	35.74563
300	1	0.6	13.75235	6.71776	26.48507
301	1	0.6	42.45907	34.02702	49.44091
302	1	0.6	41.69814	18.27741	30.63138
303	1	0.6	18.15471	10.921	19.80583
304	1	0.6	12.52019	17.65696	37.16376
305	1	0.6	52.60522	5.72318	37.52663
306	1	0.6	29.30621	18.42832	8.16138
307	1	0.6	36.34558	36.12439	49.51868
308	1	0.6	47.14478	11.89862	18.42593
309	1	0.6	51.86216	5.82546	5.02847
310	1	0.6	22.59342	36.16498	22.24977
311	1	0.6	32.97296	27.96265	50.56316
312	1	0.6	1.18933	1.39791	12.9519
313	1	0.6	48.93032	46.58154	27.90583
314	1	0.6	31.45107	26.19906	39.51667
315	1	0.6	21.66947	48.76589	36.43311
316	1	0.6	1.60218	5.61689	32.2369
317	1	0.6	17.06218	26.61625	5.24638
318	1	0.6	9.52797	8.59406	50.33586
319	1	0.6	33.49926	46.11981	10.05267
320	1	0.6	36.78909	51.8565	48.20629
321	1	0.6	2.68431	52.1392	43.57986
322	1	0.6	17.02674	9.68809	36.5251
323	1	0.6	17.35037	36.42337	8.5221
324	1	0.6	10.27936	10.65045	16.7169
325	1	0.6	10.64632	46.53143	2.43153
326	1	0.6	37.92503	41.94944	39.66659
327	1	0.6	27.64501	51.72739	31.28198
328	1	0.6	24.84541	0.96093	40.45344
329	1	0.6	2.01247	30.23425	44.36409
330	1	0.6	11.73364	47.09201	14.89567
331	1	0.6	42.8453	13.46483	19.4146
332	1	0.6	0.37498	40.89599	3.48176
333	1	0.6	48.66625	10.92426	12.68205
334	1	0.6	13.91421	27.08676	15.15405
335	1	0.6	17.30793	34.72586	10.60185
336	1	0.6	33.20964	45.92095	5.04358
337	1	0.6	11.08684	29.09951	3.88071
338	1	0.6	50.94437	50.77645	20.77603
339	1	0.6	15.31997	35.87634	12.41796
340	1	0.6	21.58174	5.35093	3.51775
341	1	0.6	35.28377	41.58172	50.14047
342	1	0.6	36.22742	7.68593	3.79287
343	1	0.6	29.99277	48.49141	52.18539
344	1	0.6	35.24524	34.27578	37.43492
345	1	0.6	1.44345	42.85473	52.39818
346	1	0.6	8.83776	50.4474	40.69845
347	1	0.6	44.20796	6.03182	51.03011
348	1	0.6	47.39104	44.14067	23.7625
349	1	0.6	27.85357	19.98859	6.54786
350	1	0.6	38.42056	38.02977	22.77986
351	1	0.6	29.78628	35.57919	37.13043
352	1	0.6	36.67114	11.03251	51.26375
353	1	0.6	42.21448	21.92678	49.9536
354	1	0.6	19.11139	6.46049	18.63041
355	1	0.6	13.69784	42.63003	35.36113
356	1	0.6	7.87072	36.61603	2.50703
357	1	0.6	39.38781	28.92961	5.15451
358	1	0.6	1.74328	8.70664	25.28558
359	1	0.6	4.97781	31.42344	28.73196
360	1	0.6	2.48448	40.23289	39.94799
361	1	0.6	35.72906	50.31245	9.33089
362	1	0.6	37.80112	35.03499	15.85608
363	1	0.6	48.80327	6.90034	47.56788
364	1	0.6	32.18428	26.46229	37.0318
365	1	0.6	19.46738	13.88429	43.2982
366	1	0.6	13.80065	15.78187	11.47007
367	1	0.6	41.19594	9.8284	37.56858
368	1	0.6	39.96341	9.86028	11.27385
369	1	0.6	20.52831	20.12345	25.98434
370	1	0.6	39.07446	1.18419	33.74477
371	1	0.6	6.98267	0.97698	36.49879
372	1	0.6	20.58242	52.56594	10.95879
373	1	0.6	8.39016	42.02099	36.15115
374	1	0.6	46.63773	12.53282	49.93808
375	1	0.6	49.19121	45.20186	48.78323
376	1	0.6	9.90089	15.07767	51.2148
377	1	0.6	46.16786	35.74128	36.63181
378	1	0.6	22.26721	41.73638	37.45876
379	1	0.6	2.70922	37.25581	45.84636
380	1	0.6	50.08685	29.4633	4.45064
381	1	0.6	14.48181	11.64237	48.66927
382	1	0.6	18.51626	21.04158	8.25341
383	1	0.6	42.44697	38.30909	52.3512
384	1	0.6	6.19795	38.79105	24.34436
385	1	0.6	50.76514	23.47511	51.86461
386	1	0.6	39.16168	33.27427	17.49057
387	1	0.6	35.61544	12.61685	17.54586
388	1	0.6	0.64027	31.41774	38.03108
389	1	0.6	51.90283	36.06308	35.46283
390	1	0.6	37.18274	42.98185	10.12794
391	1	0.6	45.37024	18.40173	1.54189
392	1	0.6	9.14692	29.96906	18.11839
393	1	0.6	46.22492	38.29758	37.61037
394	1	0.6	32.35231	11.01413	51.24849
